"","lat","lon","cellNumber","Data","Cobertura","Obs","Municipio","Bioma","Estado","Fonte","LCI","PVI","Ano","Forrageira","Manejo","Cultivo","Solo","Foto","Condicao"
"8792",-45.8228600854714,-7.21125849226875,128896118,"2017/08/18","Pastagem",NA,"SÃO RAIMUNDO DAS MANGABEIRAS","Cerrado","MA","LAPIG e Embrapa",0.34442137507,0.22448628743,2017,"Brachiaria marandu",NA,NA,NA,"Campo_MATOPIBA_ago2017\Foto_2128.jpg","Boas condições; Altura Média; Homogeneidade Alta; Invasoras Baixa; Ausência de animal"
"8816",-45.6900086009652,-7.13056492338525,128075686,"2017/08/18","Pastagem",NA,"SÃO RAIMUNDO DAS MANGABEIRAS","Cerrado","MA","LAPIG e Embrapa",0.37794175116,0.21610336413,2017,"Brachiaria marandu",NA,NA,NA,"Campo_MATOPIBA_ago2017\Foto_2152.jpg","Com invasoras; Altura Alta; Homogeneidade Alta; Invasoras Média; Ausência de animal"
"8885",-45.2921646549785,-6.90641993539512,125765532,"2017/08/18","Pastagem",NA,"LORETO","Cerrado","MA","LAPIG e Embrapa",0.59435558349,0,2017,"Panicum mombaca",NA,NA,NA,"Campo_MATOPIBA_ago2017\Foto_2221.jpg","Boas condições; Altura Média; Homogeneidade Média; Invasoras Baixa; Baixa quantidade de solo exposto; Ausência de animal"
"9006",-44.7305499384785,-6.83061036107737,124966897,"2017/08/18","Pastagem","Abandonado","SÃO DOMINGOS DO AZEITÃO","Cerrado","MA","LAPIG e Embrapa",0.47922784669,0,2017,"Andropogon",NA,NA,NA,"Campo_MATOPIBA_ago2017\Foto_2342.jpg","Com invasoras; Altura Alta; Homogeneidade Média; Invasoras Média; Baixa quantidade de cupinzeiros; Baixa quantidade de solo exposto; Ausência de animal"
"9128",-44.1705415352566,-6.64876259097137,123088660,"2017/08/18","Pastagem",NA,"PASTOS BONS","Cerrado","MA","LAPIG e Embrapa",0.765746024,0.23520033924,2017,"Panicum sp.",NA,NA,NA,"Campo_MATOPIBA_ago2017\Foto_2464.jpg","Boas condições; Altura Média; Homogeneidade Média; Invasoras Baixa; Baixa quantidade de solo exposto; Ausência de animal"
"9200",-43.8719457447785,-6.509699031175,121663731,"2017/08/18","Pastagem",NA,"PASTOS BONS","Cerrado","MA","LAPIG e Embrapa",0.80952295409,0,2017,"Panicum sp.",NA,NA,NA,"Campo_MATOPIBA_ago2017\Foto_2536.jpg","Boas condições; Altura Alta; Homogeneidade Média; Invasoras Baixa; Baixa quantidade de cupinzeiros; Presença de animal"
"9260",-43.6046433166816,-6.488753214723,121447939,"2017/08/18","Pastagem","Regenerando","SÃO JOÃO DOS PATOS","Cerrado","MA","LAPIG e Embrapa",0.69913896048,0.63043777243,2017,"Panicum sp.",NA,NA,NA,"Campo_MATOPIBA_ago2017\Foto_2596.jpg","Com invasoras; Altura Média; Homogeneidade Média; Invasoras Alta; Baixa quantidade de cupinzeiros; Presença de animal"
"9294",-43.5156416624566,-6.55117412795637,122095741,"2017/08/18","Pastagem",NA,"SUCUPIRA DO RIACHÃO","Cerrado","MA","LAPIG e Embrapa",0.57562359494,0,2017,"Andropogon",NA,NA,NA,NA,"Com invasoras"
"9299",-43.5036240594129,-6.56884716058775,122268483,"2017/08/18","Pastagem",NA,"SÃO JOÃO DOS PATOS","Cerrado","MA","LAPIG e Embrapa",0.78164407419,0.49971448349,2017,"Andropogon",NA,NA,NA,NA,"Boas condições"
"9300",-43.5001734605191,-6.57331004761588,122311669,"2017/08/18","Pastagem",NA,"SÃO JOÃO DOS PATOS","Cerrado","MA","LAPIG e Embrapa",0.48022427862,0.26502503896,2017,"Andropogon",NA,NA,NA,NA,"Boas condições"
"9306",-43.4794698671566,-6.57235796504987,122311679,"2017/08/18","Pastagem","SIAD","SUCUPIRA DO RIACHÃO","Cerrado","MA","LAPIG e Embrapa",0.71794131125,0,2017,"Brachiaria marandu",NA,NA,NA,"Campo_MATOPIBA_ago2017\Foto_2642.jpg","Com invasoras; Altura Média; Homogeneidade Baixa; Invasoras Alta; Baixa quantidade de solo exposto; Presença de animal"
"9334",-43.5021962253879,-6.632517682189,122937836,"2017/08/18","Pastagem",NA,"SÃO JOÃO DOS PATOS","Cerrado","MA","LAPIG e Embrapa",0.76051069046,0,2017,"Andropogon",NA,NA,NA,"Campo_MATOPIBA_ago2017\Foto_2670.jpg","Com invasoras; Altura Alta; Homogeneidade Média; Invasoras Média; Baixa quantidade de solo exposto; Ausência de animal"
"9336",-43.5058253035347,-6.63590947633037,122959426,"2017/08/18","Pastagem",NA,"SÃO JOÃO DOS PATOS","Cerrado","MA","LAPIG e Embrapa",0.59403200456,0,2017,"Andropogon",NA,NA,NA,NA,"Com invasoras"
"9338",-43.5111201880441,-6.63454085764175,122959424,"2017/08/18","Pastagem",NA,"SÃO JOÃO DOS PATOS","Cerrado","MA","LAPIG e Embrapa",0.67792992619,0,2017,"Andropogon",NA,NA,NA,NA,"Com invasoras"
"9348",-43.5255175144629,-6.66090164368787,123218521,"2017/08/18","Pastagem",NA,"SÃO JOÃO DOS PATOS","Cerrado","MA","LAPIG e Embrapa",0.84317446776,0.51479333306,2017,"Andropogon",NA,NA,NA,"Campo_MATOPIBA_ago2017\Foto_2684.jpg","Boas condições; Altura Alta; Homogeneidade Alta; Invasoras Baixa; Baixa quantidade de solo exposto; Ausência de animal"
"9577",-43.9540286884596,-7.63654636726375,133301780,"2017/08/19","Pastagem",NA,"BERTOLÍNIA","Cerrado","PI","LAPIG e Embrapa",0.91080030001,0,2017,"Nativa",NA,NA,NA,NA,NA
"9578",-43.9540882645877,-7.631430257826,133237004,"2017/08/19","Pastagem",NA,"BERTOLÍNIA","Cerrado","PI","LAPIG e Embrapa",0.82986264423,0,2017,"Nativa",NA,NA,NA,NA,NA
"9579",-43.9553375913884,-7.62916965133025,133215411,"2017/08/19","Pastagem",NA,"BERTOLÍNIA","Cerrado","PI","LAPIG e Embrapa",0.82748234068,0,2017,"Nativa",NA,NA,NA,NA,NA
"9770",-43.8108883264841,-8.07090856702789,137792984,"2017/08/19","Pastagem","Pasto muito bom.","MANOEL EMÍDIO","Caatinga","PI","LAPIG e Embrapa",0.61320656346,0.21491738328,2017,"Andropogon",NA,NA,NA,"Campo_MATOPIBA_ago2017\Foto_3106.jpg","Boas condições; Altura Alta; Homogeneidade Alta; Invasoras Ausente; Ausência de animal"
"9840",-43.8778458316294,-8.42649517518092,141463592,"2017/08/19","Pastagem","Presença de gado","ALVORADA DO GURGUÉIA","Caatinga","PI","LAPIG e Embrapa",0.58088608827,0.35949127577,2017,"Andropogon",NA,NA,NA,NA,"Com invasoras"
"9851",-43.9283614042497,-8.52931985899325,142521576,"2017/08/19","Pastagem","Seu Humberto. Capim muito alto.","ALVORADA DO GURGUÉIA","Caatinga","PI","LAPIG e Embrapa",0.39285261614,0.40643955991,2017,"Andropogon",NA,NA,NA,"Campo_MATOPIBA_ago2017\Foto_3187.jpg","Boas condições; Altura Alta; Homogeneidade Alta; Invasoras Ausente; Ausência de animal"
"9856",-43.9907403404266,-8.58421450660998,143082938,"2017/08/19","Pastagem","Muito sujo.","ALVORADA DO GURGUÉIA","Cerrado","PI","LAPIG e Embrapa",0.38130902517,0.12568804439,2017,"Andropogon",NA,NA,NA,NA,"Com invasoras"
"9872",-44.0393512158095,-8.65509288253286,143817043,"2017/08/19","Pastagem",NA,"CRISTINO CASTRO","Cerrado","PI","LAPIG e Embrapa",0.58030293903,0.41447013323,2017,"Andropogon",NA,NA,NA,NA,"Com invasoras"
"9882",-44.0709350586316,-8.6847810994505,144119316,"2017/08/19","Pastagem","Bem manejado","CRISTINO CASTRO","Cerrado","PI","LAPIG e Embrapa",0.46739353399,0,2017,"Andropogon",NA,NA,NA,NA,"Boas condições"
"9883",-44.0846748896412,-8.69965486841211,144270453,"2017/08/19","Pastagem",NA,"CRISTINO CASTRO","Cerrado","PI","LAPIG e Embrapa",0.51397936595,0.1923962527,2017,"Andropogon",NA,NA,NA,NA,"Boas condições"
"9884",-44.1225636166372,-8.72267966890664,144507947,"2017/08/19","Pastagem","Pasto sujo, praticamente sem capim. Sinais de gado, mas não presente no momento.","CRISTINO CASTRO","Cerrado","PI","LAPIG e Embrapa",0.87074320968,0,2017,"Panicum sp.",NA,NA,NA,"Campo_MATOPIBA_ago2017\Foto_3220.jpg","Com invasoras; Altura Baixa; Homogeneidade Baixa; Invasoras Ausente; Alta quantidade de solo exposto; Ausência de animal"
"9886",-44.130950244103,-8.73011658243789,144594311,"2017/08/19","Pastagem",NA,"CRISTINO CASTRO","Cerrado","PI","LAPIG e Embrapa",0.60117253715,0.15675208423,2017,"Andropogon",NA,NA,NA,NA,"Com invasoras"
"9908",-44.2329587439751,-8.84940461737825,145825006,"2017/08/19","Pastagem",NA,"CRISTINO CASTRO","Cerrado","PI","LAPIG e Embrapa",0.72514296071,0.33483570537,2017,"Andropogon",NA,NA,NA,NA,"Com invasoras"
"9916",-44.25263,-8.92178,146559125,"2017/08/19","Pastagem","Está entre os melhores pastos observados na região.","SANTA LUZ","Cerrado","PI","LAPIG e Embrapa",0.77474952409,0,2017,"Brachiaria marandu",NA,NA,NA,"Campo_MATOPIBA_ago2017\Foto_3252.jpg","Boas condições; Altura Alta; Homogeneidade Média; Invasoras Ausente; Baixa quantidade de solo exposto; Ausência de animal"
"9919",-44.2612116174633,-8.9387070750615,146731857,"2017/08/19","Pastagem","Muito alto.","SANTA LUZ","Cerrado","PI","LAPIG e Embrapa",0.54900895549,0.27530509009,2017,"Andropogon",NA,NA,NA,NA,"Boas condições"
"9920",-44.2640666883962,-8.9553657613715,146904592,"2017/08/19","Pastagem",NA,"SANTA LUZ","Cerrado","PI","LAPIG e Embrapa",0.67054844716,0.54342661765,2017,"Andropogon",NA,NA,NA,NA,"Boas condições"
"9951",-44.3605434574774,-9.08577936085373,148264841,"2017/08/19","Pastagem",NA,"BOM JESUS","Cerrado","PI","LAPIG e Embrapa",0.81670326113,0,2017,"Andropogon",NA,NA,NA,NA,"Boas condições"
"9960",-44.4096738538292,-9.14842803664275,148912578,"2017/08/19","Pastagem",NA,"BOM JESUS","Cerrado","PI","LAPIG e Embrapa",0.39711631265,0,2017,"Nativa",NA,NA,NA,NA,NA
"9961",-44.4160383342143,-9.15039114941145,148934167,"2017/08/19","Pastagem",NA,"BOM JESUS","Cerrado","PI","LAPIG e Embrapa",0.62429303533,0.19884740572,2017,"Andropogon",NA,NA,NA,NA,"Boas condições"
"9968",-44.4328710401425,-9.18995576180125,149344407,"2017/08/19","Pastagem","Condição boa para a região.","BOM JESUS","Cerrado","PI","LAPIG e Embrapa",0.69825626759,0,2017,"Andropogon",NA,NA,NA,NA,"Com invasoras"
"9973",-44.4497040365006,-9.22428420605618,149689871,"2017/08/19","Pastagem","Área de antropogon aparentemente gradeada.","BOM JESUS","Cerrado","PI","LAPIG e Embrapa",0.88880772991,0,2017,"Andropogon",NA,NA,NA,"Campo_MATOPIBA_ago2017\Foto_3309.jpg","Com invasoras; Altura Média; Homogeneidade Baixa; Invasoras Alta; Média quantidade de solo exposto; Presença de animal"
"9980",-44.4726631864844,-9.25659050704125,150013740,"2017/08/19","Pastagem","Presença de invasoras.","BOM JESUS","Cerrado","PI","LAPIG e Embrapa",0.52340868763,0.25210841472,2017,"Andropogon",NA,NA,NA,NA,"Boas condições"
"9982",-44.4661203531101,-9.24576236093975,149905783,"2017/08/19","Pastagem",NA,"BOM JESUS","Cerrado","PI","LAPIG e Embrapa",0.6093735598,0,2017,"Andropogon",NA,NA,NA,NA,"Com invasoras"
"9983",-44.4856891989355,-9.27574811249952,150229654,"2017/08/19","Pastagem",NA,"BOM JESUS","Cerrado","PI","LAPIG e Embrapa",0.53898224103,0.21285122334,2017,"Andropogon",NA,NA,NA,NA,"Com invasoras"
"9990",-44.5194144683901,-9.31525288097575,150639885,"2017/08/19","Pastagem",NA,"BOM JESUS","Cerrado","PI","LAPIG e Embrapa",0.81779945771,0.38558786618,2017,"Andropogon",NA,NA,NA,NA,"Boas condições"
"9992",-44.5172137504977,-9.32834184879075,150769439,"2017/08/19","Pastagem",NA,"BOM JESUS","Cerrado","PI","LAPIG e Embrapa",0.68909944403,0.424198805,2017,"Andropogon",NA,NA,NA,NA,"Com invasoras"
"9993",-44.521377295168,-9.33851566270327,150877397,"2017/08/19","Pastagem",NA,"BOM JESUS","Cerrado","PI","LAPIG e Embrapa",0.53122529526,0.2960435105,2017,"Andropogon",NA,NA,NA,NA,"Solo exposto"
"9994",-44.5298830569706,-9.34381051273398,150920576,"2017/08/19","Pastagem",NA,"BOM JESUS","Cerrado","PI","LAPIG e Embrapa",0.40274072367,0.21443672153,2017,"Andropogon",NA,NA,NA,NA,"Com invasoras"
"10047",-44.7304888583168,-9.49948483060324,152539881,"2017/08/19","Pastagem",NA,"REDENÇÃO DO GURGUÉIA","Cerrado","PI","LAPIG e Embrapa",0.82656072009,0,2017,"Andropogon",NA,NA,NA,NA,"Boas condições"
"10080",-44.8240087845265,-9.58026841357424,153360332,"2017/08/19","Pastagem","Pasto muito bom","MONTE ALEGRE DO PIAUÍ","Cerrado","PI","LAPIG e Embrapa",0.30595322494,0,2017,"Brachiaria marandu",NA,NA,NA,NA,"Boas condições; Altura Alta; Homogeneidade Alta; Invasoras Baixa; Baixa quantidade de solo exposto; Ausência de animal"
"10085",-44.8833736668632,-9.55865285699297,153144383,"2017/08/19","Pastagem","Casas nas proximidades.","MONTE ALEGRE DO PIAUÍ","Cerrado","PI","LAPIG e Embrapa",0.86176820796,0.46581279352,2017,"Andropogon",NA,NA,NA,NA,"Com invasoras"
"10116",-45.0471595639743,-9.5985309616225,153554553,"2017/08/19","Pastagem",NA,"MONTE ALEGRE DO PIAUÍ","Cerrado","PI","LAPIG e Embrapa",0.7007984715,0,2017,"Andropogon",NA,NA,NA,NA,"Com invasoras"
"10131",-45.1082537814248,-9.6538115098726,154115916,"2017/08/19","Pastagem",NA,"MONTE ALEGRE DO PIAUÍ","Cerrado","PI","LAPIG e Embrapa",0.86278844072,0.29657176507,2017,"Andropogon",NA,NA,NA,"Campo_MATOPIBA_ago2017\Foto_3467.jpg","Com invasoras; Altura Alta; Homogeneidade Baixa; Invasoras Alta; Alta quantidade de solo exposto; Ausência de animal"
"10162",-45.1888671503898,-9.73481610744847,154957965,"2017/08/19","Pastagem",NA,"MONTE ALEGRE DO PIAUÍ","Cerrado","PI","LAPIG e Embrapa",0.68799946357,0.5477415437,2017,"Andropogon",NA,NA,NA,NA,"Com invasoras"
"10163",-45.1955301290136,-9.73386428361,154957962,"2017/08/19","Pastagem",NA,"MONTE ALEGRE DO PIAUÍ","Cerrado","PI","LAPIG e Embrapa",0.80744921664,0,2017,"Andropogon",NA,NA,NA,NA,"Com invasoras"
"10187",-45.3251015638623,-9.79751553127853,155605660,"2017/08/19","Pastagem","Área de capim nativo e solo exposto, com fezes de gado.","GILBUÉS","Cerrado","PI","LAPIG e Embrapa",0.47716691104,0,2017,"Nativa",NA,NA,NA,"Campo_MATOPIBA_ago2017\Foto_3523.jpg","Altura Baixa; Homogeneidade Baixa; Invasoras Ausente; Alta quantidade de solo exposto; Ausência de animal"
"10188",-45.3268638978959,-9.80158351871793,155648843,"2017/08/19","Pastagem",NA,"GILBUÉS","Cerrado","PI","LAPIG e Embrapa",0.77653913257,0,2017,"Andropogon",NA,NA,NA,NA,"Solo exposto"
"10263",-45.2534289686921,-10.0978494998515,158714942,"2017/08/20","Pastagem","Pasto a 4 anos","SÃO GONÇALO DO GURGUÉIA","Cerrado","PI","LAPIG e Embrapa",0.31891064028,0.04859984323,2017,"Panicum sp.",NA,NA,NA,"Campo_MATOPIBA_ago2017\Foto_3599.jpg","Boas condições; Altura Média; Homogeneidade Alta; Invasoras Baixa; Baixa quantidade de cupinzeiros; Baixa quantidade de solo exposto; Ausência de animal"
"10282",-45.1862606193547,-10.1639907933675,159384327,"2017/08/20","Pastagem",NA,"CORRENTE","Cerrado","PI","LAPIG e Embrapa",0.58153624103,0,2017,"Nativa",NA,NA,NA,NA,NA
"10287",-45.181382138712,-10.1858792789915,159621841,"2017/08/20","Pastagem",NA,"CORRENTE","Cerrado","PI","LAPIG e Embrapa",0.70278042928,0.28189174969,2017,"Nativa",NA,NA,NA,NA,NA
"10336",-45.162820114803,-10.393165617034,161759458,"2017/08/20","Pastagem","Equinos","CORRENTE","Cerrado","PI","LAPIG e Embrapa",0.66778999649,0,2017,"Andropogon",NA,NA,NA,"Campo_MATOPIBA_ago2017\Foto_3672.jpg","Com invasoras; Altura Alta; Homogeneidade Média; Invasoras Média; Média quantidade de cupinzeiros; Baixa quantidade de solo exposto; Ausência de animal"
"10353",-45.1800732780518,-10.4634110016045,162493578,"2017/08/20","Pastagem",NA,"CORRENTE","Cerrado","PI","LAPIG e Embrapa",0.56799368194,0,2017,"Andropogon",NA,NA,NA,"Campo_MATOPIBA_ago2017\Foto_3689.jpg","Com invasoras; Altura Alta; Homogeneidade Alta; Invasoras Média; Baixa quantidade de cupinzeiros; Ausência de animal"
"10382",-45.2086897315781,-10.579336703999,163681124,"2017/08/20","Pastagem",NA,"CORRENTE","Cerrado","PI","LAPIG e Embrapa",0.48105872074,0.39370276826,2017,"Andropogon",NA,NA,NA,NA,"Com invasoras"
"10391",-45.2080947949144,-10.614429656494,164048188,"2017/08/20","Pastagem",NA,"CRISTALÂNDIA DO PIAUÍ","Cerrado","PI","LAPIG e Embrapa",0.60204392086,0,2017,"Andropogon",NA,NA,NA,NA,"Boas condições"
"10398",-45.1843568220308,-10.6389948394116,164307304,"2017/08/20","Pastagem","Sobrepastejo","CRISTALÂNDIA DO PIAUÍ","Cerrado","PI","LAPIG e Embrapa",0.71680001748,0,2017,"Andropogon",NA,NA,NA,"Campo_MATOPIBA_ago2017\Foto_3734.jpg","Solo exposto; Altura Baixa; Homogeneidade Média; Invasoras Média; Alta quantidade de cupinzeiros; Alta quantidade de solo exposto; Ausência de animal"
"10407",-45.181858088043,-10.671173176291,164631185,"2017/08/20","Pastagem",NA,"CRISTALÂNDIA DO PIAUÍ","Cerrado","PI","LAPIG e Embrapa",0.72014711405,0,2017,"Andropogon",NA,NA,NA,NA,"Com invasoras"
"10422",-45.1745998607452,-10.727321900283,165214172,"2017/08/20","Pastagem",NA,"CRISTALÂNDIA DO PIAUÍ","Cerrado","PI","LAPIG e Embrapa",0.51651291747,0,2017,"Brachiaria marandu",NA,NA,NA,"Campo_MATOPIBA_ago2017\Foto_3758.jpg","Boas condições; Altura Alta; Homogeneidade Alta; Invasoras Baixa; Presença de animal"
"10471",-45.1719720264885,-10.9078325061262,167071085,"2017/08/20","Pastagem",NA,"FORMOSA DO RIO PRETO","Cerrado","BA","LAPIG e Embrapa",0.6103478938,0.52265851767,2017,"Andropogon",NA,NA,NA,NA,"Com invasoras"
"10473",-45.1752434916497,-10.9184813570664,167179044,"2017/08/20","Pastagem",NA,"FORMOSA DO RIO PRETO","Cerrado","BA","LAPIG e Embrapa",0.38655157066,0.1977113498,2017,"Andropogon",NA,NA,NA,"Campo_MATOPIBA_ago2017\Foto_3809.jpg","Boas condições; Altura Alta; Homogeneidade Alta; Invasoras Ausente; Baixa quantidade de solo exposto; Ausência de animal"
"10542",-45.0696643887185,-11.1522801514501,169597398,"2017/08/20","Pastagem","Brachiaria","FORMOSA DO RIO PRETO","Cerrado","BA","LAPIG e Embrapa",0.71069383366,0.60223774984,2017,"Brachiaria brizantha",NA,NA,NA,"Campo_MATOPIBA_ago2017\Foto_3878.jpg","Com invasoras; Altura Baixa; Homogeneidade Média; Invasoras Baixa; Presença de animal"
"10569",-45.0295145890123,-11.2506779137684,170612242,"2017/08/20","Pastagem","Morro roçado","FORMOSA DO RIO PRETO","Cerrado","BA","LAPIG e Embrapa",0.70190191043,0.29451357523,2017,"Andropogon",NA,NA,NA,NA,"Com invasoras"
"10606",-44.923697561342,-11.374359260721,171886220,"2017/08/20","Pastagem",NA,"RIACHÃO DAS NEVES","Cerrado","BA","LAPIG e Embrapa",0.61224808133,0.27850493422,2017,"Andropogon",NA,NA,NA,NA,"Boas condições"
"10616",-44.8921725334245,-11.4045805807075,172210115,"2017/08/20","Pastagem",NA,"RIACHÃO DAS NEVES","Cerrado","BA","LAPIG e Embrapa",0.55653550935,0,2017,"Andropogon",NA,NA,NA,"Campo_MATOPIBA_ago2017\Foto_3952.jpg","Boas condições; Altura Alta; Homogeneidade Média; Invasoras Baixa; Baixa quantidade de cupinzeiros; Média quantidade de solo exposto; Ausência de animal"
"10630",-44.8709377504687,-11.457646363046,172749925,"2017/08/20","Pastagem",NA,"RIACHÃO DAS NEVES","Cerrado","BA","LAPIG e Embrapa",0.33247457901,0.32584216763,2017,"Andropogon",NA,NA,NA,"Campo_MATOPIBA_ago2017\Foto_3966.jpg","Boas condições; Altura Alta; Homogeneidade Alta; Invasoras Baixa; Baixa quantidade de solo exposto; Ausência de animal"
"10631",-44.8703429386212,-11.4610373379264,172793110,"2017/08/20","Pastagem",NA,"RIACHÃO DAS NEVES","Cerrado","BA","LAPIG e Embrapa",0.44439205624,0.25944439678,2017,"Andropogon",NA,NA,NA,NA,"Boas condições"
"10632",-44.8681421347855,-11.4619891905244,172793111,"2017/08/20","Pastagem",NA,"RIACHÃO DAS NEVES","Cerrado","BA","LAPIG e Embrapa",0.46570938833,0.2590461464,2017,"Brachiaria marandu",NA,NA,NA,"Campo_MATOPIBA_ago2017\Foto_3968.jpg","Boas condições; Altura Alta; Homogeneidade Alta; Invasoras Baixa; Baixa quantidade de solo exposto; Ausência de animal"
"10638",-44.8597552877358,-11.4823350398066,173009035,"2017/08/20","Pastagem",NA,"RIACHÃO DAS NEVES","Cerrado","BA","LAPIG e Embrapa",0.3511027905,0.0535127765,2017,"Andropogon",NA,NA,NA,NA,"Boas condições"
"10672",-44.8548183494015,-11.6512293851642,174757989,"2017/08/20","Pastagem",NA,"RIACHÃO DAS NEVES","Cerrado","BA","LAPIG e Embrapa",0.39460497834,0.34967909254,2017,"Brachiaria marandu",NA,NA,NA,"Campo_MATOPIBA_ago2017\Foto_4008.jpg","Com invasoras; Altura Média; Homogeneidade Média; Invasoras Alta; Baixa quantidade de cupinzeiros; Baixa quantidade de solo exposto; Ausência de animal"
"10678",-44.8674283605685,-11.6763344974365,175017087,"2017/08/20","Pastagem",NA,"RIACHÃO DAS NEVES","Cerrado","BA","LAPIG e Embrapa",0.81676866391,0.66921202249,2017,"Andropogon",NA,NA,NA,"Campo_MATOPIBA_ago2017\Foto_4014.jpg","Com invasoras; Altura Alta; Homogeneidade Alta; Invasoras Média; Baixa quantidade de cupinzeiros; Baixa quantidade de solo exposto; Ausência de animal"
"10682",-44.8770048313133,-11.6909097403434,175168226,"2017/08/20","Pastagem",NA,"RIACHÃO DAS NEVES","Cerrado","BA","LAPIG e Embrapa",0.66590080274,0,2017,"Andropogon",NA,NA,NA,NA,"Boas condições; Altura Alta"
"10689",-44.8943733372602,-11.7179185578116,175427322,"2017/08/20","Pastagem",NA,"RIACHÃO DAS NEVES","Cerrado","BA","LAPIG e Embrapa",0.44632148243,0.22616938812,2017,"Andropogon",NA,NA,NA,NA,"Boas condições; Altura Alta"
"10751",-44.901094711137,-11.944994893222,177780847,"2017/08/20","Pastagem","Só invasoras","RIACHÃO DAS NEVES","Cerrado","BA","LAPIG e Embrapa",0.58236862266,0,2017,"Nativa",NA,NA,NA,"Campo_MATOPIBA_ago2017\Foto_4087.jpg","Altura Baixa; Homogeneidade Baixa; Invasoras Alta; Baixa quantidade de cupinzeiros; Baixa quantidade de solo exposto; Ausência de animal"
"10924",-44.1755296095756,-12.2198747737239,180609746,"2017/08/20","Pastagem","Feno","CRISTÓPOLIS","Cerrado","BA","LAPIG e Embrapa",0.34871209352,0,2017,"Panicum mombaca",NA,NA,NA,"Campo_MATOPIBA_ago2017\Foto_4260.jpg","Boas condições; Altura Baixa; Homogeneidade Alta; Invasoras Ausente; Baixa quantidade de cupinzeiros; Baixa quantidade de solo exposto; Ausência de animal"
"10967",-43.9390082812106,-12.2262985161864,180696227,"2017/08/20","Pastagem",NA,"WANDERLEY","Cerrado","BA","LAPIG e Embrapa",0.40910331954,0.06676650646,2017,"Andropogon",NA,NA,NA,"Campo_MATOPIBA_ago2017\Foto_4303.jpg","Com invasoras; Altura Alta; Homogeneidade Média; Invasoras Baixa; Alta quantidade de cupinzeiros; Baixa quantidade de solo exposto; Ausência de animal"
"11008",-43.7159905598725,-12.1925143891614,180329270,"2017/08/20","Pastagem",NA,"MUQUÉM DE SÃO FRANCISCO","Cerrado","BA","LAPIG e Embrapa",0.60095114354,0.09093956194,2017,"Andropogon",NA,NA,NA,NA,"Solo exposto"
